,sig
STATE_ATTACH_COUNT<=0.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow AMOUNT_REFUND<=110.5,0.315042920103
FILING_STATUS_MarriedFilingSeparately REQUIRED_TAKE_FLAG AMOUNT_REFUND<=0.5,0.31499576021
REJECT_COUNT_2.0 AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5 IMPORT_TYPE_Manual,0.309275539946
REJECT_COUNT_-1 FILING_STATUS_MarriedFilingSeparately COST_PER_CUST>=12.4691162109375,0.30491473523
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow AMOUNT_REFUND<=110.5,0.302375711419
REJECT_COUNT_3.0 REQUIRED_TAKE_FLAG FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.301549757806
REQUIRED_TAKE_FLAG COST_PER_CUST>=12.4691162109375 AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5,0.301328728066
REJECT_COUNT_3.0 REQUIRED_TAKE_FLAG VAUTH_DEVICE_TYPE_-1,0.300438112979
REJECT_COUNT_-1 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow IMPORT_TYPE_Manual,0.300189708556
REQUIRED_TAKE_FLAG AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.29972893406
FILING_STATUS_MarriedFilingSeparately DMA_AREA_New Orleans AMOUNT_REFUND<=110.5,0.299432701837
FILING_STATUS_MarriedFilingSeparately DMA_AREA_New Orleans AMOUNT_REFUND<=0.5,0.299432701837
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 AGI<=1217.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.298936660084
COST_PER_CUST>=12.4691162109375 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.297004052866
REJECT_COUNT_3.0 AGI<=1217.5 AMOUNT_REFUND<=110.5,0.292895688125
REJECT_COUNT_3.0 VAUTH_DEVICE_TYPE_-1 AMOUNT_REFUND<=110.5,0.290905284503
REJECT_COUNT_3.0 AMOUNT_REFUND<=0.5 VAUTH_DEVICE_TYPE_-1,0.290905284503
REJECT_COUNT_-1 COST_PER_CUST>=12.4691162109375 STATE_ATTACH_COUNT<=0.5,0.289275160202
DMA_AREA_New Orleans AMOUNT_REFUND<=0.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow,0.286499502019
REJECT_COUNT_1.0 COST_PER_CUST>=12.4691162109375 IMPORT_TYPE_Manual,0.285795636822
REJECT_COUNT_3.0 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 AGI<=1217.5,0.280945975283
FILING_STATUS_MarriedFilingSeparately STATE_ATTACH_COUNT<=0.5 IMPORT_TYPE_Manual,0.280724137982
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 REQUIRED_TAKE_FLAG FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.2807035053
FILING_STATUS_MarriedFilingSeparately AMOUNT_REFUND<=110.5 IMPORT_TYPE_Manual,0.277471740845
REJECT_COUNT_-1^2 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow,0.274837859396
REJECT_COUNT_-1 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow,0.274837859396
REJECT_COUNT_-1 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow^2,0.274837859396
REJECT_COUNT_2.0 AGI<=1217.5 STATE_ATTACH_COUNT<=0.5,0.273174307517
REJECT_COUNT_3.0 COST_PER_CUST>=12.4691162109375 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.272995916353
STATE_ATTACH_COUNT<=0.5 AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.272797690232
